,ideality_factor,rho_par,jsc_list,V1,V1_0,V2,V2_0,dark_saturation_current_0,r_int_0,n_shunts,r_sheet_0,r_sheet_1,rho_par_0,rho_par_1,dark_saturation_current_2,r_sheet_2,r_int_2,rho_par_2,dark_saturation_current_1,r_int_1,edge_size,shift,finger_distance,x,y,finger_width,border,shunt_length,shunt_width,r_sheet_th_0,r_sheet_th_1,r_sheet_th_2,heat_transfer_top,heat_transfer_bottom,index,dark_saturation_current_3,r_sheet_3,r_int_3,rho_par_3,dark_saturation_current_4,r_sheet_4,r_int_4,rho_par_4,dark_saturation_current_5,r_sheet_5,r_int_5,rho_par_5
0,1,100,0.0,0.5462037381455326,0.54,0.6254476534322704,0.638,3.9490231849926813e-10,2.88e-05,4,92.13256187800853,0.0018528077125154637,50,50,3.9490231849926813e-10,10,1e-05,197565.6874496618,1.5170503674593336e-09,2.88e-05,0.01,0.056,0.172,2,1.8,0.005,0.4,0.1,0.001,100,100,100,8,8,85,3.9490231849926813e-10,10,1e-05,42422.597410972136,3.9490231849926813e-10,10,1e-05,36271.002278145555,3.9490231849926813e-10,10,1e-05,1062.2343377894033
